,Water,Wood (Not tree),Vegetation,Dirt/Soil,Sand,Stone/ Concrete ,Snow/Ice ,Pavement,Carpet,Metal
0202_outdoor_manmade.jpg,0.09523809523809523,0.47619047619047616,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5238095238095238,0.0,0.0,0.0,0.0
0195_outdoor_manmade.jpg,0.2,0.05,0.65,0.55,0.05,0.95,0.0,0.55,0.0,0.05
0193_outdoor_manmade.jpg,0.0,0.7272727272727273,0.7272727272727273,0.6818181818181818,0.45454545454545453,0.18181818181818182,0.0,0.045454545454545456,0.0,0.13636363636363635
0191_outdoor_manmade.jpg,0.13043478260869565,0.43478260869565216,0.9130434782608695,0.8260869565217391,0.13043478260869565,0.08695652173913043,0.0,0.21739130434782608,0.0,0.17391304347826086
0189_outdoor_manmade.jpg,0.9130434782608695,0.08695652173913043,0.9565217391304348,0.782608695652174,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,0.0
0188_outdoor_manmade.jpg,0.8181818181818182,0.9090909090909091,0.7727272727272727,0.3181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.3181818181818182
0186_outdoor_manmade.jpg,0.0,0.09090909090909091,0.9090909090909091,0.7272727272727273,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.8181818181818182
0247_outdoor_manmade.jpg,0.0,0.045454545454545456,0.0,0.0,0.0,0.9090909090909091,0.0,0.5909090909090909,0.0,0.13636363636363635
0220_outdoor_manmade.jpg,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.0,0.5714285714285714
0183_outdoor_manmade.jpg,0.0,0.09090909090909091,0.45454545454545453,0.0,0.045454545454545456,0.6363636363636364,0.0,0.3181818181818182,0.0,0.45454545454545453
0182_outdoor_manmade.jpg,0.0,0.1,0.9,0.3,0.0,0.6,0.0,0.9,0.0,0.1
0179_outdoor_manmade.jpg,0.0,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.0,0.7272727272727273,0.0,0.18181818181818182
0177_outdoor_manmade.jpg,0.0,0.05,0.85,0.3,0.0,0.9,0.0,0.4,0.0,0.05
0176_outdoor_manmade.jpg,0.0,0.0,0.3181818181818182,0.0,0.0,0.9090909090909091,0.0,0.7727272727272727,0.0,0.2727272727272727
0175_outdoor_manmade.jpg,1.0,0.4090909090909091,0.45454545454545453,0.045454545454545456,0.0,0.45454545454545453,0.0,0.09090909090909091,0.0,0.3181818181818182
0173_outdoor_manmade.jpg,1.0,0.05,0.3,0.05,0.0,1.0,0.0,0.05,0.0,0.05
0172_outdoor_manmade.jpg,0.3181818181818182,0.0,0.9545454545454546,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456
0171_outdoor_manmade.jpg,0.8181818181818182,0.13636363636363635,0.8636363636363636,0.3181818181818182,0.0,0.8181818181818182,0.0,0.3181818181818182,0.045454545454545456,0.0
0168_outdoor_manmade.jpg,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,0.0,0.8695652173913043,0.0,0.391304347826087
0217_outdoor_manmade.jpg,0.05,0.0,0.45,0.1,0.0,0.45,0.95,0.55,0.0,0.15
0148_outdoor_manmade.jpg,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
0076_outdoor_manmade.jpg,0.09090909090909091,0.5,0.22727272727272727,0.0,0.0,0.8181818181818182,0.0,0.2727272727272727,0.045454545454545456,0.2727272727272727
0019_outdoor_manmade.jpg,0.0,0.13636363636363635,0.3181818181818182,0.045454545454545456,0.0,0.9545454545454546,0.0,0.8636363636363636,0.0,0.18181818181818182
0024_outdoor_manmade.jpg,0.0,0.13636363636363635,0.5909090909090909,0.0,0.0,0.9090909090909091,0.0,0.6363636363636364,0.0,0.18181818181818182
0026_outdoor_manmade.jpg,0.0,0.14285714285714285,0.23809523809523808,0.0,0.0,0.7619047619047619,0.0,0.5238095238095238,0.0,0.7142857142857143
0064_outdoor_manmade.jpg,0.0,0.045454545454545456,0.9090909090909091,0.22727272727272727,0.045454545454545456,0.7272727272727273,0.0,0.8636363636363636,0.0,0.18181818181818182
0028_outdoor_manmade.jpg,0.0,0.043478260869565216,0.0,0.0,0.0,0.9565217391304348,0.0,0.8695652173913043,0.0,0.13043478260869565
0030_outdoor_manmade.jpg,0.22727272727272727,0.3181818181818182,0.8181818181818182,0.9090909090909091,0.18181818181818182,0.22727272727272727,0.0,0.13636363636363635,0.0,0.0
0093_outdoor_manmade.jpg,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.9090909090909091,0.0,0.7272727272727273,0.0,0.4090909090909091
0092_outdoor_manmade.jpg,0.45,0.85,0.2,0.15,0.7,0.15,0.0,0.1,0.0,0.15
0089_outdoor_manmade.jpg,0.9545454545454546,0.5,0.9545454545454546,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0
0032_outdoor_manmade.jpg,0.0,0.05,0.9,0.85,0.65,0.05,0.0,0.1,0.0,0.0
0018_outdoor_manmade.jpg,0.09090909090909091,0.045454545454545456,0.5454545454545454,0.09090909090909091,0.0,0.9545454545454546,0.045454545454545456,0.5,0.0,0.045454545454545456
0040_outdoor_manmade.jpg,0.6521739130434783,0.17391304347826086,0.34782608695652173,0.21739130434782608,0.08695652173913043,0.782608695652174,0.0,0.9130434782608695,0.0,0.30434782608695654
0045_outdoor_manmade.jpg,0.0,0.05,0.0,0.15,0.1,0.9,0.0,0.9,0.0,0.4
0046_outdoor_manmade.jpg,0.0,0.18181818181818182,0.7727272727272727,0.6818181818181818,0.045454545454545456,0.4090909090909091,0.0,0.22727272727272727,0.0,0.22727272727272727
0147_outdoor_manmade.jpg,1.0,0.8095238095238095,0.23809523809523808,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0,0.2857142857142857
0074_outdoor_manmade.jpg,0.0,0.8636363636363636,0.9090909090909091,0.36363636363636365,0.045454545454545456,0.5454545454545454,0.0,0.09090909090909091,0.0,0.09090909090909091
0070_outdoor_manmade.jpg,0.6,0.1,0.3,0.05,0.05,0.75,0.05,0.85,0.0,0.45
0068_outdoor_manmade.jpg,0.047619047619047616,0.0,0.9047619047619048,0.19047619047619047,0.0,0.38095238095238093,0.0,0.7619047619047619,0.0,0.047619047619047616
0059_outdoor_manmade.jpg,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.7272727272727273,0.7727272727272727,0.36363636363636365,0.0,0.13636363636363635
0067_outdoor_manmade.jpg,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.9523809523809523,0.0,0.7619047619047619,0.0,0.23809523809523808
0060_outdoor_manmade.jpg,0.0,0.45,0.65,0.35,0.05,0.95,0.0,0.5,0.0,0.0
0065_outdoor_manmade.jpg,0.0,0.09090909090909091,0.9090909090909091,0.5909090909090909,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.5909090909090909
0087_outdoor_manmade.jpg,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.7727272727272727,0.4090909090909091,0.9090909090909091,0.0,0.0,0.0,0.045454545454545456
0015_outdoor_manmade.jpg,0.0,0.45454545454545453,0.45454545454545453,0.7272727272727273,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.0,0.22727272727272727
0063_outdoor_manmade.jpg,0.0,0.045454545454545456,0.2727272727272727,0.09090909090909091,0.0,0.8636363636363636,0.0,0.9090909090909091,0.0,0.6363636363636364
0109_outdoor_manmade.jpg,0.045454545454545456,0.045454545454545456,0.7727272727272727,0.13636363636363635,0.0,0.6818181818181818,0.0,0.7272727272727273,0.0,0.13636363636363635
0124_outdoor_manmade.jpg,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.8636363636363636,0.0,0.9545454545454546,0.0,0.3181818181818182
0123_outdoor_manmade.jpg,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,1.0,0.0,0.8695652173913043,0.0,0.5652173913043478
0127_outdoor_manmade.jpg,0.0,0.045454545454545456,0.045454545454545456,0.5,0.045454545454545456,0.8181818181818182,0.0,0.0,0.0,0.5909090909090909
0129_outdoor_manmade.jpg,0.0,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.9545454545454546,0.0,0.7727272727272727,0.0,0.18181818181818182
0119_outdoor_manmade.jpg,0.0,0.0,0.4090909090909091,0.045454545454545456,0.0,0.5909090909090909,0.9545454545454546,0.3181818181818182,0.0,0.0
0117_outdoor_manmade.jpg,0.0,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0,0.6666666666666666,0.047619047619047616,0.5714285714285714,0.0,0.2857142857142857
0125_outdoor_manmade.jpg,0.0,0.0,0.0,0.043478260869565216,0.0,0.8260869565217391,0.0,0.8695652173913043,0.0,0.34782608695652173
0131_outdoor_manmade.jpg,1.0,0.0,0.0,0.045454545454545456,0.0,0.9090909090909091,0.0,0.0,0.0,0.0
0133_outdoor_manmade.jpg,0.047619047619047616,0.0,0.0,0.42857142857142855,0.8571428571428571,0.23809523809523808,0.0,0.047619047619047616,0.0,0.0
0110_outdoor_manmade.jpg,0.043478260869565216,0.08695652173913043,0.8260869565217391,0.5217391304347826,0.043478260869565216,0.43478260869565216,0.0,0.6521739130434783,0.0,0.0
0142_outdoor_manmade.jpg,0.8181818181818182,0.045454545454545456,0.36363636363636365,0.045454545454545456,0.0,0.8636363636363636,0.0,0.6818181818181818,0.0,0.045454545454545456
0115_outdoor_manmade.jpg,0.045454545454545456,0.0,0.0,0.3181818181818182,0.13636363636363635,1.0,0.0,0.0,0.0,0.0
0003_outdoor_natural.jpg,0.0,0.0,0.9090909090909091,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.0,0.045454545454545456,0.0,0.0
0002_outdoor_natural.jpg,0.9545454545454546,0.0,0.9545454545454546,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
0042_outdoor_natural.jpg,0.9545454545454546,0.045454545454545456,0.7272727272727273,0.3181818181818182,0.18181818181818182,0.5454545454545454,0.045454545454545456,0.0,0.0,0.0
0053_outdoor_natural.jpg,0.0,0.045454545454545456,0.5,0.8181818181818182,0.2727272727272727,0.4090909090909091,0.0,0.0,0.0,0.045454545454545456
0052_outdoor_natural.jpg,0.0,0.0,0.6363636363636364,0.22727272727272727,0.09090909090909091,0.9545454545454546,0.0,0.0,0.0,0.0
0050_outdoor_natural.jpg,0.0,0.09090909090909091,0.8181818181818182,0.4090909090909091,0.18181818181818182,0.9545454545454546,0.0,0.09090909090909091,0.0,0.0
0049_outdoor_natural.jpg,0.0,0.0,0.9090909090909091,0.13636363636363635,0.0,0.9545454545454546,0.0,0.0,0.0,0.0
0005_outdoor_natural.jpg,0.13043478260869565,0.08695652173913043,0.9565217391304348,0.8695652173913043,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.17391304347826086,0.0,0.0
0007_outdoor_natural.jpg,0.05,0.05,0.95,0.75,0.1,0.05,0.55,0.0,0.0,0.0
0043_outdoor_natural.jpg,0.043478260869565216,0.21739130434782608,0.8695652173913043,1.0,0.13043478260869565,0.4782608695652174,0.0,0.08695652173913043,0.0,0.043478260869565216
0004_outdoor_natural.jpg,0.05,0.1,0.85,0.95,0.1,0.1,0.0,0.1,0.0,0.0
0034_outdoor_natural.jpg,0.9545454545454546,0.045454545454545456,0.9090909090909091,0.6818181818181818,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0
0246_outdoor_natural.jpg,1.0,0.0,0.0,0.0,0.95,0.05,0.05,0.0,0.0,0.05
0017_outdoor_natural.jpg,0.0,0.09090909090909091,0.9090909090909091,0.6363636363636364,0.09090909090909091,0.22727272727272727,0.0,0.045454545454545456,0.0,0.0
0011_outdoor_natural.jpg,0.0,0.0,0.8095238095238095,0.2857142857142857,0.0,0.0,1.0,0.19047619047619047,0.0,0.0
0023_outdoor_natural.jpg,0.0,0.0,0.5,0.36363636363636365,0.9090909090909091,0.5909090909090909,0.0,0.0,0.0,0.0
0010_outdoor_natural.jpg,0.0,0.0,0.42857142857142855,0.23809523809523808,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,0.0
0261_outdoor_natural.jpg,0.0,0.0,0.9545454545454546,0.7272727272727273,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0
0273_outdoor_natural.jpg,1.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
0009_outdoor_natural.jpg,0.0,0.0,0.6190476190476191,0.14285714285714285,0.0,0.9523809523809523,0.0,0.0,0.0,0.0
0275_outdoor_natural.jpg,1.0,0.0,0.09090909090909091,0.045454545454545456,0.8636363636363636,0.0,0.0,0.045454545454545456,0.0,0.0
0255_outdoor_natural.jpg,1.0,0.0,0.13636363636363635,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.045454545454545456
0254_outdoor_natural.jpg,1.0,0.0,0.0,0.22727272727272727,0.8181818181818182,0.0,0.045454545454545456,0.0,0.0,0.0
0031_outdoor_natural.jpg,0.9565217391304348,0.0,0.8695652173913043,0.13043478260869565,0.9130434782608695,0.0,0.0,0.0,0.043478260869565216,0.0
0252_outdoor_natural.jpg,0.0,0.0,0.2,0.45,0.25,0.85,0.0,0.0,0.0,0.3
0251_outdoor_natural.jpg,0.8636363636363636,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0
